epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,46514.9,2.57591,1.64666,0.00209,0.64219,0.42325,0.4588,0.19071,2.65834,1.40556,0.00222,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
128,46853.7,2.55853,1.61435,0.00202,0.63698,0.43041,0.45428,0.19069,2.65935,1.41777,0.00222,0.00111405,0.00037135,0.00111405,0.00037135,0.00111405,0.00037135,0.00111405,0.00037135
129,47190.9,2.59048,1.63417,0.00203,0.64064,0.43041,0.45334,0.19128,2.66958,1.41599,0.00222,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
130,47531.9,2.55048,1.6222,0.00204,0.63323,0.43428,0.45538,0.19212,2.66217,1.41244,0.00222,0.00108435,0.00036145,0.00108435,0.00036145,0.00108435,0.00036145,0.00108435,0.00036145
131,47877.2,2.57782,1.65839,0.00203,0.62737,0.43686,0.45405,0.19243,2.66593,1.41825,0.00222,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
132,48218,2.58073,1.63406,0.00204,0.63626,0.43731,0.45921,0.19461,2.66305,1.40752,0.00221,0.00105465,0.00035155,0.00105465,0.00035155,0.00105465,0.00035155,0.00105465,0.00035155
133,48559.4,2.55164,1.59288,0.00204,0.63474,0.43299,0.45596,0.19563,2.63863,1.40815,0.0022,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
134,48901.1,2.56145,1.61854,0.00204,0.62298,0.44459,0.45998,0.19464,2.63721,1.42167,0.00219,0.00102495,0.00034165,0.00102495,0.00034165,0.00102495,0.00034165,0.00102495,0.00034165
135,49245.7,2.56191,1.60286,0.00206,0.64002,0.42912,0.4577,0.19523,2.63494,1.41634,0.00219,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
136,49589.8,2.59018,1.66161,0.00205,0.64305,0.43299,0.45927,0.19542,2.6306,1.40999,0.00219,0.00099525,0.00033175,0.00099525,0.00033175,0.00099525,0.00033175,0.00099525,0.00033175
137,49936.6,2.58423,1.63257,0.00205,0.64446,0.43557,0.46229,0.19551,2.64066,1.41237,0.00219,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
138,50275.4,2.55758,1.61839,0.00203,0.64047,0.42239,0.45795,0.19492,2.64271,1.41852,0.00219,0.00096555,0.00032185,0.00096555,0.00032185,0.00096555,0.00032185,0.00096555,0.00032185
139,50617.3,2.54039,1.60853,0.002,0.65834,0.42139,0.4614,0.19589,2.64087,1.41747,0.00219,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
140,50962.2,2.56339,1.60656,0.00204,0.64142,0.41881,0.46227,0.1952,2.64119,1.41983,0.0022,0.00093585,0.00031195,0.00093585,0.00031195,0.00093585,0.00031195,0.00093585,0.00031195
141,51306.2,2.55432,1.59719,0.00202,0.62866,0.43686,0.4642,0.19582,2.64701,1.40926,0.0022,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
142,51647.2,2.55751,1.60476,0.00202,0.63046,0.43557,0.46587,0.19564,2.65467,1.41318,0.0022,0.00090615,0.00030205,0.00090615,0.00030205,0.00090615,0.00030205,0.00090615,0.00030205
143,51989.3,2.52743,1.58175,0.002,0.63016,0.43299,0.46655,0.1955,2.65211,1.41256,0.0022,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
144,52332,2.55157,1.60843,0.00201,0.62919,0.43557,0.46846,0.19706,2.64806,1.41265,0.00221,0.00087645,0.00029215,0.00087645,0.00029215,0.00087645,0.00029215,0.00087645,0.00029215
145,52673.1,2.51348,1.58596,0.002,0.6297,0.43686,0.46968,0.19719,2.64891,1.41111,0.0022,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
146,53014.5,2.5185,1.60558,0.00199,0.62573,0.43428,0.46862,0.19759,2.64223,1.41825,0.00219,0.00084675,0.00028225,0.00084675,0.00028225,0.00084675,0.00028225,0.00084675,0.00028225
147,53356.2,2.55145,1.61121,0.00201,0.62507,0.43828,0.46688,0.19617,2.64552,1.42056,0.00219,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
148,53698.6,2.54964,1.61256,0.00201,0.6213,0.43814,0.46888,0.19597,2.64164,1.42198,0.00219,0.00081705,0.00027235,0.00081705,0.00027235,0.00081705,0.00027235,0.00081705,0.00027235
149,54041.4,2.52559,1.5825,0.00202,0.63171,0.43428,0.46963,0.19696,2.64421,1.41833,0.00218,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
150,54384.7,2.5349,1.61283,0.00197,0.64871,0.42655,0.46981,0.19736,2.64654,1.41784,0.00219,0.00078735,0.00026245,0.00078735,0.00026245,0.00078735,0.00026245,0.00078735,0.00026245
151,54723.2,2.53576,1.61339,0.00199,0.61614,0.44459,0.47099,0.19771,2.64531,1.41444,0.00219,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
152,55062.6,2.54649,1.59957,0.00199,0.64107,0.43428,0.47215,0.19713,2.64382,1.41443,0.00219,0.00075765,0.00025255,0.00075765,0.00025255,0.00075765,0.00025255,0.00075765,0.00025255
153,55401.5,2.52345,1.57773,0.00197,0.64107,0.43428,0.47022,0.19767,2.64589,1.41357,0.00219,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
154,55754.2,2.5362,1.58559,0.00201,0.6453,0.43299,0.47333,0.19796,2.65341,1.4125,0.00219,0.00072795,0.00024265,0.00072795,0.00024265,0.00072795,0.00024265,0.00072795,0.00024265
155,56135.2,2.51656,1.61719,0.00198,0.67102,0.41881,0.47089,0.19768,2.6455,1.40706,0.00219,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
156,56487.8,2.52587,1.58536,0.00198,0.64538,0.43387,0.47387,0.19866,2.65144,1.40718,0.00219,0.00069825,0.00023275,0.00069825,0.00023275,0.00069825,0.00023275,0.00069825,0.00023275
157,56827.7,2.53788,1.5791,0.00201,0.64463,0.43012,0.47148,0.19901,2.64482,1.41116,0.00218,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
158,57167.6,2.51529,1.57369,0.00198,0.64303,0.42912,0.47219,0.20009,2.64321,1.41095,0.00218,0.00066855,0.00022285,0.00066855,0.00022285,0.00066855,0.00022285,0.00066855,0.00022285
159,57509.4,2.52514,1.5919,0.00198,0.68677,0.41753,0.47194,0.20034,2.64192,1.40818,0.00218,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
160,57847.6,2.49731,1.55216,0.00195,0.67365,0.42268,0.4725,0.20069,2.64534,1.40234,0.00218,0.00063885,0.00021295,0.00063885,0.00021295,0.00063885,0.00021295,0.00063885,0.00021295
161,58193.9,2.53186,1.59603,0.00196,0.63958,0.43557,0.47551,0.19987,2.64482,1.40872,0.00218,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
162,58567.5,2.4995,1.59152,0.00195,0.63817,0.43299,0.47567,0.19987,2.63872,1.40863,0.00217,0.00060915,0.00020305,0.00060915,0.00020305,0.00060915,0.00020305,0.00060915,0.00020305
163,58944.2,2.50262,1.58478,0.00195,0.63558,0.43602,0.47522,0.20085,2.63642,1.40868,0.00217,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
164,59313.4,2.50879,1.59247,0.00193,0.63174,0.43814,0.47722,0.20105,2.63517,1.40809,0.00217,0.00057945,0.00019315,0.00057945,0.00019315,0.00057945,0.00019315,0.00057945,0.00019315
165,59683.1,2.5395,1.59262,0.00196,0.64565,0.43557,0.47858,0.20128,2.63199,1.40488,0.00217,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
166,60063.9,2.5202,1.58781,0.00197,0.6532,0.4317,0.48039,0.20206,2.63279,1.40526,0.00216,0.00054975,0.00018325,0.00054975,0.00018325,0.00054975,0.00018325,0.00054975,0.00018325
167,60446.6,2.49973,1.56599,0.00195,0.64905,0.43376,0.48015,0.20172,2.63202,1.40098,0.00216,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
168,60814.6,2.49751,1.58192,0.00193,0.65271,0.43299,0.48117,0.2026,2.62165,1.4039,0.00216,0.00052005,0.00017335,0.00052005,0.00017335,0.00052005,0.00017335,0.00052005,0.00017335
169,61161.2,2.50593,1.56923,0.00201,0.65398,0.43299,0.481,0.20237,2.62278,1.40161,0.00216,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
170,61511.4,2.49762,1.60358,0.00195,0.65417,0.43557,0.48083,0.20344,2.62183,1.40294,0.00216,0.00049035,0.00016345,0.00049035,0.00016345,0.00049035,0.00016345,0.00049035,0.00016345
171,61880.4,2.50642,1.59818,0.00194,0.64173,0.43686,0.48116,0.20372,2.62423,1.39922,0.00216,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
172,62244.7,2.50687,1.58419,0.00191,0.64007,0.43814,0.48124,0.20387,2.62164,1.39809,0.00216,0.00046065,0.00015355,0.00046065,0.00015355,0.00046065,0.00015355,0.00046065,0.00015355
173,62618.5,2.49948,1.57317,0.00194,0.63616,0.43711,0.48043,0.20404,2.62252,1.39572,0.00216,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
174,62991.4,2.49069,1.57048,0.00193,0.6437,0.43814,0.48027,0.20276,2.62317,1.39684,0.00216,0.00043095,0.00014365,0.00043095,0.00014365,0.00043095,0.00014365,0.00043095,0.00014365
175,63363.4,2.4707,1.56186,0.00193,0.63286,0.43814,0.48026,0.2035,2.61345,1.40592,0.00215,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
176,63735.1,2.5111,1.58297,0.00192,0.63391,0.43557,0.47868,0.20409,2.60315,1.40496,0.00215,0.00040125,0.00013375,0.00040125,0.00013375,0.00040125,0.00013375,0.00040125,0.00013375
177,64103.7,2.4868,1.56597,0.00194,0.6351,0.43557,0.47986,0.20441,2.59995,1.4046,0.00215,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
178,64477.7,2.49784,1.56688,0.00194,0.63598,0.43453,0.47873,0.20412,2.59989,1.40232,0.00215,0.00037155,0.00012385,0.00037155,0.00012385,0.00037155,0.00012385,0.00037155,0.00012385
179,64841.3,2.45197,1.55026,0.00191,0.64127,0.43814,0.47959,0.20439,2.60294,1.40309,0.00214,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
180,65215.1,2.49489,1.57577,0.00192,0.64406,0.43686,0.48149,0.20419,2.59602,1.40266,0.00214,0.00034185,0.00011395,0.00034185,0.00011395,0.00034185,0.00011395,0.00034185,0.00011395
181,65588.4,2.47866,1.54376,0.00192,0.64119,0.43814,0.48035,0.20394,2.59825,1.40003,0.00214,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
182,65955.1,2.47021,1.55339,0.00191,0.64305,0.43299,0.4787,0.20418,2.59296,1.4027,0.00214,0.00031215,0.00010405,0.00031215,0.00010405,0.00031215,0.00010405,0.00031215,0.00010405
183,66321.1,2.5113,1.55437,0.00194,0.6465,0.43428,0.47934,0.20453,2.59529,1.40633,0.00214,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
184,66692.9,2.50095,1.5629,0.00192,0.68157,0.42139,0.47925,0.20466,2.59794,1.40249,0.00214,0.00028245,9.415e-05,0.00028245,9.415e-05,0.00028245,9.415e-05,0.00028245,9.415e-05
185,67067.9,2.48969,1.58177,0.00193,0.64753,0.43428,0.47944,0.20371,2.60139,1.40562,0.00214,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
186,67440.5,2.46364,1.54269,0.00191,0.63938,0.44097,0.47976,0.20379,2.60159,1.4069,0.00213,0.00025275,8.425e-05,0.00025275,8.425e-05,0.00025275,8.425e-05,0.00025275,8.425e-05
187,67813.7,2.49159,1.56779,0.00196,0.64791,0.43396,0.47861,0.20378,2.60117,1.41024,0.00213,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
188,68186.5,2.47863,1.55702,0.00191,0.63954,0.43943,0.47862,0.20309,2.59814,1.41151,0.00213,0.00022305,7.435e-05,0.00022305,7.435e-05,0.00022305,7.435e-05,0.00022305,7.435e-05
189,68554.6,2.42733,1.53574,0.00189,0.6902,0.42139,0.47933,0.20354,2.59787,1.40906,0.00213,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
190,68922.4,2.45876,1.56264,0.00189,0.69528,0.41881,0.47911,0.20341,2.60004,1.41099,0.00213,0.00019335,6.445e-05,0.00019335,6.445e-05,0.00019335,6.445e-05,0.00019335,6.445e-05
191,69244.7,2.39017,1.35074,0.00183,0.6777,0.42139,0.48147,0.20402,2.59842,1.40992,0.00213,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
192,69547.5,2.34901,1.34921,0.00179,0.68602,0.42139,0.48151,0.20362,2.59898,1.40724,0.00214,0.00016365,5.455e-05,0.00016365,5.455e-05,0.00016365,5.455e-05,0.00016365,5.455e-05
193,69851.4,2.34885,1.35743,0.0018,0.68479,0.42139,0.48148,0.20314,2.59999,1.40778,0.00214,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
194,70156.7,2.35411,1.32911,0.00179,0.68623,0.42139,0.48105,0.20257,2.596,1.40556,0.00214,0.00013395,4.465e-05,0.00013395,4.465e-05,0.00013395,4.465e-05,0.00013395,4.465e-05
195,70462.1,2.36636,1.34046,0.00179,0.68734,0.42139,0.48231,0.20177,2.59799,1.40899,0.00214,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
196,70766,2.33635,1.3505,0.00177,0.68767,0.42139,0.48215,0.20203,2.59954,1.40727,0.00214,0.00010425,3.475e-05,0.00010425,3.475e-05,0.00010425,3.475e-05,0.00010425,3.475e-05
197,71068.6,2.35058,1.33564,0.00178,0.68912,0.42139,0.48232,0.20198,2.60495,1.40456,0.00214,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
198,71372.4,2.33684,1.33509,0.00177,0.68439,0.4201,0.47994,0.20107,2.60905,1.40562,0.00214,7.455e-05,2.485e-05,7.455e-05,2.485e-05,7.455e-05,2.485e-05,7.455e-05,2.485e-05
199,71678.1,2.33515,1.33958,0.00178,0.68376,0.41881,0.47896,0.20083,2.60546,1.41248,0.00214,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
200,71984,2.34873,1.32568,0.00177,0.68366,0.42054,0.47974,0.20067,2.61048,1.40975,0.00215,4.485e-05,1.495e-05,4.485e-05,1.495e-05,4.485e-05,1.495e-05,4.485e-05,1.495e-05
